,oPurchase_Amount,oAverage_Spending_Per_Purchase,oPurchase_Frequency_Per_Month,oBrand_Affinity_Score,Age,Purchase_Amount,Average_Spending_Per_Purchase,Purchase_Frequency_Per_Month,Brand_Affinity_Score,Product_Category_Books,Product_Category_Clothing,Product_Category_Electronics,Gender_Female,Gender_Male,Gender_Other,Income_Level_High,Income_Level_Low,Income_Level_Medium,Product_Category_Preferences_High,Product_Category_Preferences_Low,Product_Category_Preferences_Medium
377,422.0,57.0,5.0,4.0,0.03225806451612906,0.8408163265306123,0.5473684210526315,0.4444444444444445,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
378,293.0,36.0,5.0,2.0,0.6774193548387097,0.5775510204081633,0.3263157894736842,0.4444444444444445,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
379,39.0,11.0,9.0,8.0,0.5483870967741935,0.059183673469387764,0.06315789473684211,0.8888888888888888,0.7777777777777777,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
380,10.0,67.0,8.0,7.0,0.5806451612903226,0.0,0.6526315789473685,0.7777777777777777,0.6666666666666665,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
381,336.0,93.0,9.0,3.0,0.935483870967742,0.6653061224489796,0.9263157894736842,0.8888888888888888,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
382,158.0,81.0,9.0,5.0,0.14516129032258068,0.3020408163265306,0.8,0.8888888888888888,0.4444444444444445,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
383,266.0,63.0,4.0,6.0,0.467741935483871,0.5224489795918368,0.6105263157894736,0.3333333333333333,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
384,415.0,95.0,2.0,5.0,0.4838709677419355,0.826530612244898,0.9473684210526316,0.1111111111111111,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
385,276.0,93.0,1.0,6.0,0.09677419354838712,0.5428571428571429,0.9263157894736842,0.0,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
386,116.0,99.0,10.0,9.0,0.7741935483870968,0.2163265306122449,0.9894736842105263,1.0,0.8888888888888888,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
387,407.0,50.0,9.0,6.0,0.3548387096774194,0.8102040816326531,0.47368421052631576,0.8888888888888888,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
388,107.0,100.0,1.0,7.0,0.20967741935483875,0.1979591836734694,1.0,0.0,0.6666666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
389,43.0,71.0,2.0,7.0,0.16129032258064518,0.0673469387755102,0.6947368421052631,0.1111111111111111,0.6666666666666665,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
390,439.0,93.0,1.0,1.0,0.6774193548387097,0.8755102040816327,0.9263157894736842,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
391,91.0,56.0,5.0,6.0,0.9193548387096775,0.1653061224489796,0.5368421052631578,0.4444444444444445,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
392,248.0,98.0,7.0,1.0,0.8387096774193548,0.48571428571428577,0.9789473684210526,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
393,81.0,29.0,2.0,6.0,0.5645161290322581,0.14489795918367349,0.25263157894736843,0.1111111111111111,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
394,69.0,88.0,2.0,3.0,0.8870967741935485,0.12040816326530615,0.8736842105263158,0.1111111111111111,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
395,85.0,11.0,3.0,9.0,0.30645161290322587,0.15306122448979595,0.06315789473684211,0.2222222222222222,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
396,288.0,57.0,3.0,4.0,0.1774193548387097,0.5673469387755102,0.5473684210526315,0.2222222222222222,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
397,452.0,70.0,5.0,10.0,0.3709677419354839,0.9020408163265307,0.6842105263157894,0.4444444444444445,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
398,203.0,37.0,8.0,6.0,0.8225806451612903,0.39387755102040817,0.3368421052631579,0.7777777777777777,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
399,211.0,87.0,5.0,5.0,0.19354838709677424,0.4102040816326531,0.8631578947368421,0.4444444444444445,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
400,248.0,34.0,3.0,5.0,0.3870967741935484,0.48571428571428577,0.30526315789473685,0.2222222222222222,0.4444444444444445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
401,419.0,37.0,10.0,10.0,0.6774193548387097,0.8346938775510204,0.3368421052631579,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
402,360.0,39.0,2.0,9.0,0.8387096774193548,0.7142857142857143,0.35789473684210527,0.1111111111111111,0.8888888888888888,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
403,319.0,66.0,6.0,5.0,0.06451612903225812,0.6306122448979592,0.6421052631578947,0.5555555555555556,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
404,329.0,20.0,4.0,1.0,0.7419354838709677,0.6510204081632653,0.15789473684210525,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
405,219.0,57.0,10.0,4.0,0.03225806451612906,0.42653061224489797,0.5473684210526315,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
406,48.0,80.0,8.0,9.0,0.8387096774193548,0.07755102040816328,0.7894736842105263,0.7777777777777777,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
407,346.0,40.0,6.0,9.0,0.0,0.6857142857142857,0.3684210526315789,0.5555555555555556,0.8888888888888888,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
408,394.0,39.0,6.0,4.0,0.9193548387096775,0.7836734693877552,0.35789473684210527,0.5555555555555556,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
409,402.0,87.0,5.0,5.0,0.435483870967742,0.8,0.8631578947368421,0.4444444444444445,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
410,283.0,53.0,6.0,3.0,0.435483870967742,0.5571428571428572,0.5052631578947369,0.5555555555555556,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
411,68.0,37.0,10.0,2.0,0.435483870967742,0.11836734693877551,0.3368421052631579,1.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
412,10.0,65.0,3.0,6.0,0.7741935483870968,0.0,0.631578947368421,0.2222222222222222,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
413,26.0,46.0,5.0,6.0,0.08064516129032262,0.0326530612244898,0.43157894736842106,0.4444444444444445,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
414,248.0,73.0,1.0,8.0,0.4193548387096775,0.48571428571428577,0.7157894736842105,0.0,0.7777777777777777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
415,347.0,13.0,5.0,6.0,0.25806451612903225,0.6877551020408164,0.08421052631578949,0.4444444444444445,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
416,248.0,7.0,5.0,10.0,0.25806451612903225,0.48571428571428577,0.021052631578947364,0.4444444444444445,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
417,484.0,11.0,8.0,2.0,0.8064516129032258,0.9673469387755103,0.06315789473684211,0.7777777777777777,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
418,156.0,25.0,8.0,5.0,0.20967741935483875,0.2979591836734694,0.21052631578947367,0.7777777777777777,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
419,42.0,77.0,8.0,2.0,0.8064516129032258,0.0653061224489796,0.7578947368421052,0.7777777777777777,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
420,216.0,75.0,10.0,2.0,0.435483870967742,0.42040816326530617,0.736842105263158,1.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
421,163.0,21.0,9.0,4.0,0.19354838709677424,0.3122448979591837,0.16842105263157894,0.8888888888888888,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
422,153.0,25.0,4.0,5.0,0.4032258064516129,0.29183673469387755,0.21052631578947367,0.3333333333333333,0.4444444444444445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
423,215.0,78.0,6.0,9.0,0.8709677419354838,0.41836734693877553,0.7684210526315789,0.5555555555555556,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
424,144.0,28.0,9.0,1.0,0.1774193548387097,0.27346938775510204,0.2421052631578947,0.8888888888888888,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
425,330.0,57.0,7.0,1.0,0.8709677419354838,0.653061224489796,0.5473684210526315,0.6666666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
426,137.0,68.0,7.0,5.0,0.532258064516129,0.25918367346938775,0.6631578947368422,0.6666666666666665,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
427,248.0,28.0,2.0,2.0,0.5645161290322581,0.48571428571428577,0.2421052631578947,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
428,50.0,32.0,2.0,8.0,0.5967741935483871,0.0816326530612245,0.28421052631578947,0.1111111111111111,0.7777777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
429,289.0,50.0,6.0,2.0,1.0,0.5693877551020409,0.47368421052631576,0.5555555555555556,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
430,128.0,50.0,10.0,9.0,0.7580645161290323,0.24081632653061227,0.47368421052631576,1.0,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
431,500.0,41.0,5.0,4.0,0.30645161290322587,1.0,0.37894736842105264,0.4444444444444445,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
432,192.0,66.0,3.0,3.0,0.09677419354838712,0.37142857142857144,0.6421052631578947,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
433,446.0,51.0,6.0,8.0,0.5806451612903226,0.889795918367347,0.4842105263157895,0.5555555555555556,0.7777777777777777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
434,356.0,29.0,5.0,7.0,0.5806451612903226,0.7061224489795919,0.25263157894736843,0.4444444444444445,0.6666666666666665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
435,346.0,42.0,2.0,1.0,0.30645161290322587,0.6857142857142857,0.3894736842105263,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
436,209.0,28.0,1.0,7.0,0.8548387096774193,0.4061224489795919,0.2421052631578947,0.0,0.6666666666666665,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
437,52.0,40.0,10.0,9.0,0.3870967741935484,0.08571428571428572,0.3684210526315789,1.0,0.8888888888888888,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
438,222.0,52.0,8.0,4.0,0.532258064516129,0.4326530612244898,0.4947368421052632,0.7777777777777777,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
439,173.0,68.0,8.0,10.0,0.7258064516129032,0.3326530612244898,0.6631578947368422,0.7777777777777777,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
440,385.0,45.0,5.0,10.0,0.1774193548387097,0.7653061224489797,0.42105263157894735,0.4444444444444445,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
441,57.0,27.0,8.0,7.0,1.0,0.09591836734693879,0.23157894736842105,0.7777777777777777,0.6666666666666665,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
442,195.0,50.0,9.0,5.0,0.8548387096774193,0.3775510204081633,0.47368421052631576,0.8888888888888888,0.4444444444444445,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
443,412.0,63.0,8.0,10.0,0.9516129032258065,0.8204081632653062,0.6105263157894736,0.7777777777777777,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
444,152.0,29.0,3.0,4.0,0.16129032258064518,0.28979591836734697,0.25263157894736843,0.2222222222222222,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
445,309.0,99.0,7.0,7.0,0.7419354838709677,0.610204081632653,0.9894736842105263,0.6666666666666665,0.6666666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
446,83.0,38.0,4.0,7.0,0.4838709677419355,0.1489795918367347,0.34736842105263155,0.3333333333333333,0.6666666666666665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
447,328.0,27.0,3.0,4.0,0.8387096774193548,0.6489795918367347,0.23157894736842105,0.2222222222222222,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
448,434.0,80.0,10.0,8.0,0.4838709677419355,0.8653061224489796,0.7894736842105263,1.0,0.7777777777777777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
449,448.0,35.0,4.0,8.0,0.08064516129032262,0.8938775510204082,0.3157894736842105,0.3333333333333333,0.7777777777777777,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
450,239.0,64.0,5.0,1.0,0.7903225806451613,0.4673469387755102,0.6210526315789473,0.4444444444444445,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
451,194.0,60.0,6.0,4.0,0.6451612903225806,0.37551020408163266,0.5789473684210527,0.5555555555555556,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
452,251.0,25.0,4.0,1.0,0.33870967741935487,0.49183673469387756,0.21052631578947367,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
453,366.0,41.0,5.0,4.0,0.532258064516129,0.726530612244898,0.37894736842105264,0.4444444444444445,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
454,49.0,74.0,1.0,10.0,0.9193548387096775,0.07959183673469389,0.7263157894736842,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
455,250.0,15.0,9.0,8.0,0.6129032258064516,0.4897959183673469,0.10526315789473684,0.8888888888888888,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
456,180.0,35.0,6.0,9.0,0.7419354838709677,0.3469387755102041,0.3157894736842105,0.5555555555555556,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
457,202.0,16.0,7.0,1.0,0.12903225806451613,0.3918367346938776,0.11578947368421053,0.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
458,49.0,28.0,10.0,7.0,0.4516129032258065,0.07959183673469389,0.2421052631578947,1.0,0.6666666666666665,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
459,70.0,70.0,5.0,6.0,0.6935483870967742,0.12244897959183676,0.6842105263157894,0.4444444444444445,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
460,385.0,84.0,2.0,3.0,0.7258064516129032,0.7653061224489797,0.831578947368421,0.1111111111111111,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
461,489.0,33.0,5.0,4.0,0.7258064516129032,0.9775510204081633,0.29473684210526313,0.4444444444444445,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
462,452.0,13.0,6.0,10.0,1.0,0.9020408163265307,0.08421052631578949,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
463,42.0,26.0,9.0,6.0,0.5645161290322581,0.0653061224489796,0.2210526315789474,0.8888888888888888,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
464,72.0,98.0,4.0,8.0,0.3548387096774194,0.12653061224489798,0.9789473684210526,0.3333333333333333,0.7777777777777777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
465,166.0,18.0,4.0,8.0,0.03225806451612906,0.3183673469387755,0.1368421052631579,0.3333333333333333,0.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
466,368.0,80.0,10.0,5.0,0.8064516129032258,0.7306122448979593,0.7894736842105263,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
467,293.0,38.0,3.0,9.0,0.6774193548387097,0.5775510204081633,0.34736842105263155,0.2222222222222222,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
468,219.0,18.0,7.0,1.0,0.8064516129032258,0.42653061224489797,0.1368421052631579,0.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
469,458.0,29.0,5.0,10.0,0.3870967741935484,0.9142857142857144,0.25263157894736843,0.4444444444444445,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
470,203.0,13.0,8.0,4.0,0.6451612903225806,0.39387755102040817,0.08421052631578949,0.7777777777777777,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
471,248.0,97.0,6.0,6.0,0.5483870967741935,0.48571428571428577,0.9684210526315791,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
472,22.0,6.0,2.0,3.0,0.22580645161290325,0.02448979591836735,0.01052631578947369,0.1111111111111111,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
473,466.0,67.0,8.0,5.0,0.3709677419354839,0.9306122448979592,0.6526315789473685,0.7777777777777777,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
474,39.0,40.0,8.0,8.0,0.5806451612903226,0.059183673469387764,0.3684210526315789,0.7777777777777777,0.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
475,166.0,56.0,5.0,4.0,0.19354838709677424,0.3183673469387755,0.5368421052631578,0.4444444444444445,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
476,274.0,50.0,10.0,5.0,0.6612903225806451,0.5387755102040817,0.47368421052631576,1.0,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
477,209.0,62.0,2.0,3.0,0.08064516129032262,0.4061224489795919,0.6000000000000001,0.1111111111111111,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
478,307.0,28.0,10.0,2.0,0.1774193548387097,0.6061224489795919,0.2421052631578947,1.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
479,470.0,66.0,5.0,10.0,0.8225806451612903,0.9387755102040817,0.6421052631578947,0.4444444444444445,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
480,87.0,61.0,2.0,2.0,0.967741935483871,0.15714285714285717,0.5894736842105264,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
481,86.0,35.0,7.0,1.0,0.4193548387096775,0.15510204081632656,0.3157894736842105,0.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
482,87.0,74.0,1.0,10.0,0.4516129032258065,0.15714285714285717,0.7263157894736842,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
483,164.0,48.0,2.0,8.0,0.9838709677419355,0.3142857142857143,0.45263157894736844,0.1111111111111111,0.7777777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
484,403.0,36.0,6.0,8.0,0.8870967741935485,0.8020408163265307,0.3263157894736842,0.5555555555555556,0.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
485,248.0,11.0,6.0,2.0,0.9193548387096775,0.48571428571428577,0.06315789473684211,0.5555555555555556,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
486,242.0,67.0,3.0,7.0,0.7903225806451613,0.47346938775510206,0.6526315789473685,0.2222222222222222,0.6666666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
487,261.0,73.0,3.0,5.0,0.7741935483870968,0.5122448979591837,0.7157894736842105,0.2222222222222222,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
488,439.0,68.0,5.0,1.0,0.09677419354838712,0.8755102040816327,0.6631578947368422,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
489,298.0,95.0,8.0,9.0,0.04838709677419356,0.5877551020408164,0.9473684210526316,0.7777777777777777,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
490,168.0,74.0,6.0,3.0,0.7096774193548387,0.3224489795918367,0.7263157894736842,0.5555555555555556,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
491,82.0,82.0,8.0,7.0,0.29032258064516125,0.1469387755102041,0.8105263157894738,0.7777777777777777,0.6666666666666665,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
492,213.0,8.0,3.0,9.0,0.8548387096774193,0.4142857142857143,0.031578947368421054,0.2222222222222222,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
493,388.0,33.0,5.0,5.0,0.06451612903225812,0.7714285714285715,0.29473684210526313,0.4444444444444445,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
494,137.0,84.0,10.0,5.0,0.32258064516129037,0.25918367346938775,0.831578947368421,1.0,0.4444444444444445,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
495,217.0,77.0,6.0,6.0,0.5161290322580645,0.42244897959183675,0.7578947368421052,0.5555555555555556,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
496,256.0,7.0,8.0,3.0,0.7580645161290323,0.5020408163265306,0.021052631578947364,0.7777777777777777,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
497,433.0,25.0,2.0,1.0,0.19354838709677424,0.863265306122449,0.21052631578947367,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
498,461.0,68.0,3.0,8.0,0.8548387096774193,0.9204081632653062,0.6631578947368422,0.2222222222222222,0.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
499,196.0,92.0,2.0,7.0,0.4032258064516129,0.3795918367346939,0.9157894736842105,0.1111111111111111,0.6666666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
500,300.0,61.0,2.0,5.0,0.016129032258064557,0.5918367346938775,0.5894736842105264,0.1111111111111111,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
501,208.0,50.0,6.0,1.0,0.967741935483871,0.40408163265306124,0.47368421052631576,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
502,248.0,92.0,4.0,4.0,0.7741935483870968,0.48571428571428577,0.9157894736842105,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
